customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract,payment_method,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
CUST00224,Female,0,Yes,No,20,Yes,DSL,Month-to-month,Credit card,No,No internet service,No,No,46.87,1009.31,0
CUST00225,Male,0,Yes,Yes,28,Yes,No,One year,Bank transfer,No,Yes,Yes,Yes,29.14,788.86,0
CUST00226,Female,0,Yes,Yes,6,Yes,DSL,Month-to-month,Credit card,No,No,No,Yes,59.31,324.51,0
CUST00227,Male,0,Yes,No,69,Yes,DSL,Two year,Mailed check,No,No,Yes,Yes,72.61,4660.91,0
CUST00228,Male,1,Yes,No,30,Yes,No,Month-to-month,Mailed check,Yes,No,Yes,Yes,25.87,674.38,0
CUST00229,Male,0,No,Yes,30,No,Fiber optic,Month-to-month,Electronic check,No,Yes,No internet service,Yes,77.9,2402.49,0
CUST00230,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,70.09,2821.98,1
CUST00231,Female,0,Yes,No,2,Yes,DSL,One year,Mailed check,No internet service,Yes,No internet service,Yes,54.5,107.72,0
CUST00232,Male,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,97.47,6201.46,0
CUST00233,Female,0,No,No,21,Yes,Fiber optic,Month-to-month,Mailed check,Yes,No,No internet service,Yes,70.54,1413.84,0
CUST00234,Male,0,Yes,No,71,Yes,No,Month-to-month,Electronic check,No internet service,Yes,No internet service,Yes,31.62,2417.03,0
CUST00235,Female,0,Yes,No,20,Yes,Fiber optic,One year,Electronic check,Yes,No,No,Yes,74.98,1533.61,0
CUST00236,Male,0,Yes,No,17,Yes,No,Month-to-month,Mailed check,No,No internet service,Yes,No,20.52,360.98,0
CUST00237,Male,1,Yes,Yes,37,Yes,Fiber optic,One year,Bank transfer,No,No,No internet service,Yes,79.36,3557.54,0
CUST00238,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No internet service,No,80.4,5805.97,0
CUST00239,Female,1,No,Yes,59,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,Yes,81.12,3967.15,0
CUST00240,Male,0,No,No,40,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No internet service,No internet service,Yes,75.7,2734.05,1
CUST00241,Female,0,No,Yes,37,Yes,Fiber optic,Two year,Electronic check,No,No internet service,No internet service,Yes,69.39,2571.0,0
CUST00242,Male,0,Yes,No,29,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No internet service,Yes,Yes,86.91,2473.29,0
CUST00243,Female,0,Yes,No,69,Yes,DSL,Month-to-month,Credit card,No internet service,Yes,No,No,60.42,4035.41,0
CUST00244,Male,0,Yes,Yes,47,No,Fiber optic,Two year,Mailed check,No,Yes,No,No,79.74,3632.31,0
CUST00245,Male,0,Yes,No,8,Yes,DSL,Month-to-month,Mailed check,No,Yes,No,No,67.22,497.48,0
CUST00246,Female,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Credit card,Yes,Yes,No internet service,Yes,79.69,962.18,0
CUST00247,Male,1,Yes,No,41,No,DSL,Month-to-month,Mailed check,No,Yes,No internet service,Yes,75.55,3337.94,0
CUST00248,Female,0,Yes,No,10,Yes,DSL,One year,Electronic check,No,No internet service,Yes,No,84.51,930.68,0
CUST00249,Male,0,Yes,No,30,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,No,66.12,2180.53,1
CUST00250,Female,0,Yes,No,49,No,DSL,Two year,Electronic check,Yes,Yes,No,Yes,70.76,3165.88,0
CUST00251,Female,0,No,No,38,Yes,DSL,One year,Bank transfer,No internet service,No internet service,No,Yes,52.58,1955.26,0
CUST00252,Female,1,Yes,No,9,Yes,DSL,Month-to-month,Bank transfer,Yes,No internet service,No,Yes,67.26,579.93,1
CUST00253,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,Yes,No,Yes,75.86,1007.32,0
CUST00254,Female,0,Yes,No,38,Yes,Fiber optic,Two year,Electronic check,No,Yes,Yes,No,113.16,4189.19,0
CUST00255,Male,0,No,No,72,Yes,No,Two year,Electronic check,Yes,No internet service,No,Yes,18.0,1249.61,0
CUST00256,Female,0,Yes,Yes,26,No,No,Two year,Bank transfer,No internet service,No internet service,No internet service,No,42.18,1186.41,0
CUST00257,Male,0,No,No,51,Yes,DSL,Month-to-month,Credit card,No,No,No,Yes,66.93,3368.67,0
CUST00258,Female,0,Yes,Yes,38,Yes,Fiber optic,One year,Mailed check,No internet service,No,No,No,63.02,2367.68,0
CUST00259,Female,0,Yes,No,16,Yes,Fiber optic,One year,Bank transfer,No,No,No internet service,Yes,90.56,1461.89,0
CUST00260,Male,0,No,No,51,Yes,Fiber optic,Two year,Electronic check,No internet service,No internet service,No internet service,No,64.57,3383.08,0
CUST00261,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,Yes,No,No,77.49,477.84,0
CUST00262,Female,0,Yes,Yes,48,Yes,Fiber optic,Two year,Mailed check,No,No,Yes,Yes,69.63,3638.53,0
CUST00263,Female,0,No,Yes,39,Yes,Fiber optic,One year,Electronic check,No,No internet service,No,Yes,70.83,2458.53,0
CUST00264,Male,0,Yes,No,18,Yes,Fiber optic,Two year,Mailed check,No,No,No,Yes,71.58,1291.93,0
CUST00265,Male,1,No,Yes,11,Yes,Fiber optic,One year,Credit card,No,Yes,No,Yes,86.64,927.15,0
CUST00266,Male,0,No,No,19,No,DSL,Two year,Electronic check,No,No,Yes,No,86.51,1576.2,0
CUST00267,Female,0,Yes,No,15,Yes,No,Month-to-month,Mailed check,No,No,No,No,20.9,323.86,0
CUST00268,Female,1,Yes,No,23,Yes,No,Month-to-month,Credit card,No,Yes,No,No,18.0,443.29,0
CUST00269,Male,0,Yes,Yes,21,Yes,DSL,Month-to-month,Credit card,No,No,No internet service,Yes,64.19,1265.19,0
CUST00270,Male,0,No,No,18,Yes,No,Two year,Mailed check,Yes,No,No,No,20.6,407.17,0
CUST00271,Female,0,Yes,No,6,No,No,Month-to-month,Electronic check,No internet service,No internet service,Yes,No,47.55,251.0,0
CUST00272,Female,0,Yes,No,10,Yes,Fiber optic,One year,Credit card,No internet service,Yes,Yes,Yes,87.72,895.9,0
CUST00273,Female,1,Yes,Yes,56,Yes,DSL,Two year,Electronic check,No,No internet service,No,No,52.93,2719.99,0
CUST00274,Male,0,No,Yes,18,Yes,No,Two year,Electronic check,Yes,No,No,Yes,18.0,302.96,0
CUST00275,Female,0,No,No,23,Yes,Fiber optic,One year,Electronic check,No,No internet service,Yes,Yes,84.98,1923.67,0
CUST00276,Female,0,No,No,20,Yes,DSL,Two year,Mailed check,No,No internet service,No internet service,No,56.8,1081.57,0
CUST00277,Female,0,No,No,70,Yes,Fiber optic,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,83.74,4569.69,1
CUST00278,Male,0,No,Yes,15,No,Fiber optic,Month-to-month,Credit card,No,No internet service,No internet service,Yes,70.32,1078.85,1
CUST00279,Female,0,No,No,14,Yes,DSL,Month-to-month,Mailed check,No,No,No,Yes,70.32,1018.53,0
CUST00280,Female,0,No,Yes,40,Yes,No,Two year,Credit card,No,Yes,No internet service,No,21.96,850.93,0
CUST00281,Female,0,No,Yes,32,Yes,DSL,Month-to-month,Bank transfer,Yes,No,No,Yes,45.09,1389.82,0
CUST00282,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,78.63,3075.2,0
CUST00283,Male,0,No,No,39,Yes,Fiber optic,One year,Electronic check,No,No,Yes,Yes,76.28,2559.02,0
CUST00284,Female,0,No,Yes,52,Yes,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,64.89,2877.55,0
CUST00285,Female,0,Yes,No,9,Yes,Fiber optic,Two year,Bank transfer,No internet service,Yes,Yes,Yes,79.9,745.17,1
CUST00286,Male,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No internet service,No,63.32,2470.59,0
CUST00287,Female,0,Yes,Yes,14,Yes,Fiber optic,Two year,Electronic check,No,Yes,No,No,85.09,1217.2,0
CUST00288,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No internet service,No,71.85,289.28,1
CUST00289,Male,0,Yes,No,39,Yes,No,Two year,Mailed check,No,No,No,No,18.0,726.42,0
CUST00290,Female,0,No,No,37,Yes,No,One year,Mailed check,No,No,Yes,Yes,39.32,1498.67,0
CUST00291,Male,0,Yes,No,27,Yes,DSL,Month-to-month,Electronic check,No,No internet service,No,Yes,68.4,1708.36,0
CUST00292,Female,0,No,Yes,52,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,79.13,4096.54,0
CUST00293,Male,0,Yes,No,14,Yes,Fiber optic,Two year,Electronic check,No,No internet service,No internet service,Yes,80.03,1074.79,0
CUST00294,Female,0,No,No,43,Yes,No,Month-to-month,Credit card,Yes,No,Yes,No,24.99,1031.8,0
CUST00295,Male,0,No,Yes,25,Yes,No,One year,Credit card,Yes,Yes,Yes,Yes,45.62,1208.72,0
CUST00296,Male,0,Yes,No,26,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No,No,73.29,2077.47,0
CUST00297,Male,0,Yes,Yes,5,Yes,No,One year,Electronic check,No internet service,Yes,No internet service,Yes,26.67,108.78,0
CUST00298,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,No,Yes,88.42,4508.86,0
CUST00299,Female,0,Yes,No,36,Yes,DSL,One year,Electronic check,No internet service,No internet service,Yes,No,68.86,2376.03,0
CUST00300,Female,0,No,Yes,42,Yes,Fiber optic,One year,Credit card,No,Yes,No,Yes,75.27,3355.14,0
CUST00301,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,80.16,915.44,1
CUST00302,Male,0,No,Yes,33,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No,No,Yes,65.04,1654.23,1
CUST00303,Female,0,No,No,24,No,Fiber optic,Two year,Electronic check,Yes,Yes,No,Yes,70.74,1761.37,0
CUST00304,Male,0,Yes,Yes,38,Yes,No,One year,Credit card,Yes,No,Yes,Yes,29.4,1170.16,0
CUST00305,Male,0,No,Yes,32,Yes,No,Two year,Bank transfer,No internet service,No,No,No,21.95,600.64,0
CUST00306,Female,0,No,No,72,Yes,DSL,Two year,Bank transfer,No,No internet service,Yes,No,60.57,4235.84,0
CUST00307,Female,1,Yes,No,63,Yes,Fiber optic,One year,Credit card,No internet service,No,Yes,No,90.01,6164.61,0
CUST00308,Male,0,No,Yes,22,Yes,Fiber optic,One year,Mailed check,Yes,No,No,No,65.87,1310.8,0
CUST00309,Female,0,Yes,No,39,Yes,DSL,Two year,Electronic check,No,No,Yes,Yes,59.54,2292.04,0
CUST00310,Female,1,No,Yes,21,Yes,No,Month-to-month,Mailed check,No,Yes,Yes,No,31.51,672.0,0
CUST00311,Male,1,No,No,51,Yes,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,61.74,2771.1,1
CUST00312,Male,0,No,No,25,Yes,DSL,Two year,Credit card,No internet service,No,No,Yes,67.22,1580.56,0
CUST00313,Female,1,Yes,Yes,19,No,No,Two year,Mailed check,No,No,No internet service,No,27.07,443.17,0
CUST00314,Female,1,No,No,33,Yes,Fiber optic,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,77.52,2477.53,0
CUST00315,Female,0,Yes,No,60,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,Yes,75.15,4169.16,1
CUST00316,Male,0,No,No,54,Yes,DSL,One year,Electronic check,No internet service,No,No,No,56.33,3025.21,0
CUST00317,Male,0,Yes,No,20,No,No,One year,Bank transfer,Yes,Yes,No,Yes,44.78,917.49,0
CUST00318,Male,0,No,No,72,Yes,No,Month-to-month,Mailed check,Yes,No internet service,No internet service,Yes,19.98,1549.62,0
CUST00319,Male,0,No,No,13,Yes,Fiber optic,One year,Electronic check,No internet service,Yes,No,Yes,71.23,1058.65,0
CUST00320,Male,0,Yes,No,17,No,DSL,Month-to-month,Bank transfer,No,Yes,No internet service,Yes,69.99,1183.33,0
CUST00321,Female,0,Yes,No,50,Yes,DSL,Month-to-month,Mailed check,No,No,No,Yes,60.16,2881.18,0
CUST00322,Female,0,No,No,4,Yes,Fiber optic,One year,Mailed check,Yes,No,Yes,Yes,81.14,309.56,0
CUST00323,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No,No internet service,Yes,80.12,2046.97,0
CUST00324,Male,0,Yes,No,22,Yes,Fiber optic,Two year,Electronic check,No internet service,No internet service,Yes,Yes,80.85,1798.93,0
CUST00325,Male,0,Yes,No,72,Yes,DSL,Month-to-month,Bank transfer,No,No,No internet service,Yes,61.5,4186.05,0
CUST00326,Female,0,Yes,No,11,No,Fiber optic,Two year,Credit card,No internet service,No,No,Yes,82.88,926.51,0
CUST00327,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Electronic check,No,No internet service,No,Yes,74.13,881.48,1
CUST00328,Female,1,No,No,72,Yes,Fiber optic,Two year,Credit card,No,No,No,Yes,75.95,5180.62,0
CUST00329,Female,1,Yes,No,23,Yes,DSL,One year,Bank transfer,No,Yes,Yes,Yes,63.66,1479.21,0
CUST00330,Male,1,Yes,No,59,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No internet service,No,Yes,101.75,5830.7,0
CUST00331,Male,1,Yes,No,20,Yes,Fiber optic,Two year,Bank transfer,No,No,No,No,59.27,1002.35,0
CUST00332,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,No,Yes,67.69,1126.49,0
CUST00333,Female,0,No,No,61,Yes,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,62.44,3518.9,0
CUST00334,Male,0,Yes,Yes,72,Yes,DSL,Two year,Mailed check,Yes,Yes,No internet service,Yes,83.86,6416.5,0
CUST00335,Female,0,No,No,64,Yes,Fiber optic,Two year,Electronic check,No,No internet service,No internet service,No,67.2,4507.14,0
CUST00336,Male,1,No,Yes,19,Yes,DSL,One year,Mailed check,No,Yes,Yes,Yes,78.54,1223.94,0
CUST00337,Male,0,No,Yes,27,Yes,Fiber optic,Two year,Mailed check,Yes,No internet service,No internet service,No,67.5,1888.3,0
CUST00338,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,No internet service,No,63.68,833.84,1
CUST00339,Female,0,Yes,No,15,Yes,DSL,Month-to-month,Credit card,Yes,No internet service,Yes,Yes,71.56,940.42,0
CUST00340,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No internet service,Yes,74.25,1082.62,0
CUST00341,Male,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,Yes,No,81.66,1454.21,0
CUST00342,Female,0,No,No,31,No,DSL,One year,Credit card,No internet service,Yes,No internet service,Yes,72.01,2366.64,0
CUST00343,Male,1,No,No,28,Yes,No,Month-to-month,Electronic check,No,No,No,Yes,40.25,1053.48,0
CUST00344,Male,0,Yes,No,45,No,Fiber optic,One year,Electronic check,No,No,No internet service,Yes,61.9,2433.79,0
CUST00345,Male,0,Yes,No,32,Yes,No,Month-to-month,Credit card,No,No,No,Yes,23.78,858.71,0
CUST00346,Female,0,Yes,No,43,Yes,DSL,Month-to-month,Credit card,No,No,No,No,58.11,2178.29,1
CUST00347,Male,0,No,Yes,47,Yes,No,One year,Bank transfer,Yes,No internet service,No internet service,Yes,25.01,1085.64,0
CUST00348,Male,0,No,Yes,19,Yes,No,Month-to-month,Mailed check,No,Yes,No,Yes,53.55,953.66,0
CUST00349,Female,0,No,Yes,25,No,DSL,One year,Mailed check,Yes,No,No,No,57.61,1365.51,0
CUST00350,Female,0,No,No,72,Yes,Fiber optic,One year,Credit card,No,No,No,No,51.84,3840.4,0
CUST00351,Male,1,Yes,Yes,18,Yes,Fiber optic,One year,Credit card,No,Yes,No,Yes,78.41,1388.87,1
CUST00352,Female,0,No,Yes,44,Yes,Fiber optic,Two year,Electronic check,No,No,Yes,No,79.05,3653.16,0
CUST00353,Female,0,No,Yes,9,Yes,Fiber optic,Two year,Credit card,No,No,Yes,Yes,78.07,706.87,0
CUST00354,Female,0,Yes,Yes,48,Yes,No,Month-to-month,Bank transfer,No,No,Yes,No,27.25,1128.66,0
CUST00355,Male,0,No,No,16,No,Fiber optic,One year,Electronic check,No,No,Yes,Yes,69.43,1131.42,1
CUST00356,Male,0,Yes,Yes,29,Yes,No,Month-to-month,Electronic check,No internet service,No internet service,No internet service,Yes,42.28,1221.66,0
CUST00357,Female,1,No,No,8,Yes,No,Month-to-month,Electronic check,No,No internet service,No,No,27.55,206.36,0
CUST00358,Male,0,No,Yes,27,Yes,No,One year,Credit card,No,Yes,No,No,31.46,955.73,0
CUST00359,Female,0,No,Yes,27,Yes,Fiber optic,One year,Mailed check,No internet service,No,Yes,Yes,97.02,2678.7,0
CUST00360,Male,0,No,Yes,24,Yes,Fiber optic,Two year,Bank transfer,Yes,No internet service,No internet service,No,65.05,1632.89,0
CUST00361,Male,0,Yes,No,38,Yes,No,One year,Electronic check,No,Yes,Yes,Yes,45.82,1825.36,0
CUST00362,Male,0,No,Yes,57,Yes,Fiber optic,Two year,Credit card,Yes,No,Yes,No,70.01,3793.42,0
CUST00363,Female,0,No,No,13,Yes,DSL,One year,Mailed check,No,No,No internet service,No,65.01,865.7,0
CUST00364,Male,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,No,78.92,1977.19,0
CUST00365,Female,0,No,No,8,Yes,DSL,Month-to-month,Mailed check,No,No,No internet service,Yes,62.76,472.46,0
CUST00366,Male,0,Yes,Yes,5,Yes,No,Month-to-month,Bank transfer,No internet service,No internet service,No,No,40.63,181.72,1
CUST00367,Female,0,No,No,31,Yes,Fiber optic,One year,Bank transfer,No,Yes,No,No,80.75,2457.43,0
CUST00368,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,70.46,863.35,0
CUST00369,Female,1,Yes,Yes,28,Yes,DSL,Month-to-month,Credit card,No,No internet service,No,No,59.29,1628.81,0
CUST00370,Male,0,No,Yes,32,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,No,Yes,75.84,2347.37,1
CUST00371,Female,0,No,No,6,Yes,Fiber optic,One year,Credit card,No,No,No,Yes,79.21,466.66,0
CUST00372,Male,0,No,Yes,36,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No internet service,No,83.79,2895.52,1
CUST00373,Female,0,No,Yes,55,No,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,Yes,100.2,5998.46,0
CUST00374,Female,0,Yes,No,42,No,Fiber optic,Month-to-month,Credit card,No,No internet service,No,No,70.95,2976.67,0
CUST00375,Male,0,No,Yes,13,Yes,DSL,Month-to-month,Credit card,No,Yes,Yes,Yes,69.72,857.37,0
CUST00376,Female,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No internet service,No internet service,Yes,63.05,1452.85,0
CUST00377,Male,0,No,No,29,Yes,Fiber optic,Two year,Mailed check,No,No,No internet service,No,67.68,1896.37,0
CUST00378,Male,0,Yes,No,25,Yes,No,Month-to-month,Credit card,Yes,Yes,Yes,No,44.81,1052.61,0
CUST00379,Female,0,No,Yes,9,Yes,No,Month-to-month,Electronic check,No,No,Yes,No,22.21,187.3,1
CUST00380,Female,0,No,No,15,Yes,Fiber optic,One year,Credit card,No internet service,No internet service,No internet service,Yes,64.59,1013.4,1
CUST00381,Female,0,No,No,23,Yes,DSL,One year,Electronic check,No,No internet service,No internet service,Yes,63.5,1439.44,0
CUST00382,Male,1,No,Yes,32,Yes,DSL,Month-to-month,Electronic check,No,No,No,No,53.83,1485.24,0
CUST00383,Male,0,Yes,No,18,Yes,No,Month-to-month,Bank transfer,No internet service,Yes,No,No,35.96,662.37,0
CUST00384,Female,0,No,No,4,Yes,No,Two year,Mailed check,No,No,No,No,18.49,64.29,0
CUST00385,Female,1,No,No,19,Yes,DSL,Two year,Mailed check,No,No,Yes,No,69.3,1354.27,0
CUST00386,Female,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No internet service,Yes,65.82,4486.66,0
CUST00387,Female,0,No,Yes,36,Yes,Fiber optic,One year,Credit card,No,Yes,No internet service,Yes,64.78,2299.63,0
CUST00388,Male,1,No,No,31,Yes,DSL,Month-to-month,Bank transfer,No,No internet service,No internet service,Yes,66.65,2021.22,0
CUST00389,Male,0,No,No,14,No,No,Month-to-month,Credit card,No internet service,No,No internet service,Yes,19.43,263.76,0
CUST00390,Female,0,No,No,19,Yes,No,Month-to-month,Mailed check,No,Yes,No internet service,Yes,31.01,586.05,0
CUST00391,Male,0,Yes,Yes,4,Yes,No,One year,Mailed check,Yes,Yes,Yes,No,35.47,139.86,0
CUST00392,Female,0,No,No,14,No,DSL,Month-to-month,Electronic check,No,Yes,No internet service,Yes,71.36,1109.81,0
CUST00393,Female,0,Yes,Yes,35,Yes,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,82.67,2880.94,0
CUST00394,Male,0,Yes,No,32,Yes,No,Month-to-month,Electronic check,No,Yes,No,No,37.34,1191.66,0
CUST00395,Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,Yes,67.6,1069.14,0
CUST00396,Male,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,87.6,2204.59,0
CUST00397,Female,0,Yes,Yes,28,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,Yes,No,No,83.34,2119.65,0
CUST00398,Female,0,No,Yes,17,Yes,DSL,One year,Mailed check,No,Yes,No,No,79.36,1430.75,0
CUST00399,Female,1,Yes,No,37,Yes,Fiber optic,Month-to-month,Mailed check,No,No,Yes,No,82.45,2672.66,0
CUST00400,Female,0,Yes,No,31,Yes,No,Month-to-month,Mailed check,No,No,No,No,18.0,513.89,0
CUST00401,Male,0,Yes,No,20,Yes,DSL,One year,Mailed check,No internet service,No,No,Yes,61.14,1058.9,0
CUST00402,Male,0,No,No,9,Yes,DSL,Month-to-month,Bank transfer,Yes,No,No,No,57.68,523.99,0
CUST00403,Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Credit card,Yes,No,No,No,56.01,1011.33,0
CUST00404,Male,0,Yes,No,18,Yes,Fiber optic,Two year,Credit card,No,No,No,Yes,57.24,1059.18,1
CUST00405,Female,1,No,No,16,Yes,Fiber optic,One year,Electronic check,No,Yes,No internet service,No,79.47,1159.26,0
CUST00406,Male,0,Yes,No,6,Yes,DSL,Month-to-month,Mailed check,No,No,No,Yes,59.14,360.94,1
CUST00407,Female,0,No,No,65,Yes,Fiber optic,Month-to-month,Credit card,No internet service,Yes,Yes,Yes,85.64,5681.21,0
CUST00408,Female,1,Yes,No,63,Yes,DSL,Month-to-month,Credit card,Yes,No,No,Yes,66.07,4140.87,0
CUST00409,Male,0,Yes,No,24,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,No,64.52,1520.86,0
CUST00410,Female,0,Yes,No,32,Yes,Fiber optic,Two year,Mailed check,Yes,No internet service,Yes,Yes,68.91,2182.2,0
CUST00411,Female,0,No,No,37,Yes,Fiber optic,One year,Bank transfer,No,No,No internet service,Yes,65.39,2216.81,0
CUST00412,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,75.12,1699.09,0
CUST00413,Female,0,No,Yes,33,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No internet service,No,79.53,2671.92,0
CUST00414,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Electronic check,No,No internet service,Yes,No,73.62,2880.15,0
CUST00415,Female,1,No,Yes,30,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,62.87,1908.24,0
CUST00416,Male,1,Yes,No,45,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,Yes,Yes,Yes,67.45,3304.08,1
CUST00417,Male,1,Yes,No,16,Yes,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No internet service,No,80.99,1228.45,1
CUST00418,Female,0,Yes,No,27,Yes,Fiber optic,Two year,Electronic check,No,No internet service,No internet service,Yes,62.97,1594.77,0
CUST00419,Female,0,No,Yes,72,No,Fiber optic,One year,Mailed check,No,No internet service,Yes,Yes,63.96,4408.48,0
CUST00420,Male,1,Yes,No,53,Yes,Fiber optic,Two year,Bank transfer,Yes,No,Yes,No,85.0,4427.19,0
CUST00421,Male,0,No,No,31,Yes,DSL,Two year,Bank transfer,No,Yes,No,No,79.36,2516.72,1
